sentiment,tweet
1,"soon, i'm going to bed "
1,@veronica78 guess i better make more tweets for @JonathanRKnight to give us a &quot;sweet&quot; bedtime story!  plz!
1,is BAKING ! HAHAHA. With abby and nikki !  http://plurk.com/p/mzsld
1,Wooohhooo the beach was awsome  .. haha i luve ..it The water was soooo cold .. went to seattle to Aqui bech or somethin like that =P
1,@Wwailord mkay deal 
1,@wmmarc great interview! Glad to see it 
1,@JonathanRKnight A truly great place to eat is the Canteen in Ottumwa.  Loose meat hamburgers in a tiny cafe.  Everyone's friendly. 
1,Uploading photos first before leaving 
1,@ddlovato PLEASE FOLLOW ME DEMI!!! 
1,"Coding on my Hp Mini 1000, I had said I won't this but this keyboard doesn't hurts  "
1,@BkBap Ahhh sound advice. 
1,"@abigaillovesyou LOL, well, that happens. But its worth it.  You've got me wanting to make a midnight run to the convenience store."
1,@DaveB41 can you help? 
1,"@GhostTheory sorry, I'm a little late on this response to the 'sample of EVP question'... which one are you referring to?   J"
1,@ddlovato Pollen and salt - daphne loves derby . = love. i love your little song tweets so i decided to send you on of my own 
1,Finally almost home 
1,it worked! Now i have this feeling that i might have to sleep outside... 
1,"@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. "
1,@shanzer22 i know right 
1,So far kinda really liking Espresso over Dreamweaver. Handcoding html/css ftw 
1,"@KnightOwl89 Sounds good,  I wish i could have done it but I'm determined to find them in the park. They better be in there!"
1,aaaaahhhh.... finally done. next stop zippy's. 
1,"@WeTheTRAVIS &quot;Don't Speak Liar&quot; is my favorite of your songs, I'm looking forward to hearing it in Orlando  Get well soon!  ((((hugs))))"
1,"@StacieLane Oh...well, never mind then.  lol But what if a guy you really liked had a mama like that?"
1,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! 
1,@kylefox No problem. Let me know if you know of anyone who's looking to get into photography and may be interested. 
1,@JonathanRKnight  I totally agree!!! why r we limited on what we need to speak out about- i need more than 140! lol its sooo random 
1,@MerCleve go to sleep. I hope u pee on yourself in the middle of the night.  I'd hate to have to beat u on the golf course tomorrow. 
1,"Nooning The Wedding and Old Man Sharted and throwing moon pies as we venture to Macon, Georgia "
1,Sent an email to one of my undergraduate professors - she replied back saying I made her day 
1,"@RyanStar  Hey Ryan, just thought I'd say that u put on a great show in Radford Sunday night, &amp; I'm so glad I got to meet you! "
1,@spencerordonez although we have lot work to do and cannot wait to start this project 
1,Karaokï¿½ @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO 
1,"@GABBYiSACTiVE mmmmmm coffee please, LOL "
1,And so a down day on the market...happy my stocks held up 
1,@garyphayes I don't know what I want. If you search SilkCharm Chocolate you'll see the recommendations... crowdsourced chocolate 
1,im going to danniis party nd im gona dress up as a giant duck  yaay!!
1,@emmajapan Congrats on being so quick for your double pass. Pls email your details to sales@fashionpalette.com.au to claim your tix. 
1,@LisaNoelRuocco oh and i like your new hair too. i think it really suits you. 
1,leave approved! europe here i come  thanks singapore airlines for the cheap flights 
1,@starrkissed hope you feel better  J
1,@KittyBuffieKat  I havent but since you turned me on to it..I will  all of them! http://bit.ly/dRsN8
1,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! "
1,@dhollings Your TwitterTips bar runs like a dream on FF 3.0.8 
1,night twittys! i hope to dream of  johnny depp again 
1,@Mgpotter You're cute 
1,looooong day finally come to an end. as long as the bebes stay asleep. haha  bring on tomorrow!! B-)
1,@KingdomGuard @hothobolover I guess we will make him have guest appearance in ours then 
1,"@aiorselvar A brand spanking new Aior, to boot "
1,http://twitpic.com/2y3cc - new baawwnggggg!  but no green. sigh.
1,signing off now  ttual
1,@poptopvw Cool arent they? I love them  Makes life so easy!
1,i fell of the tredmill today in sport 
1,Look closely at the sign   ?
1,"going to the sunshine coast on Thursday  should be pretty awesome, i can update my tan "
1,@Cookcj I love reading your tweets but it would be nice to see your lovely mug when I read them. Where's your picture? 
1,"Packing, then airport off to Alaska  Please don't lose my luggage AlaskaAir!!!"
1,"@ryuuenx no the other guys you mentioned, haha  its cool ive been posting up random stuff for the past hour&amp; been getting a kick out of it"
1,"@SilkCharm re: #nbn as someone already said, does fiber to the home mean we will all at least be regular now "
1,My Chumby blasting 80's tunes....good times.  http://www.matthartley.com/chumby.html
1,@privarma I hope the Rupee symbol won't look like the &quot;R&quot; they use in Reliance 
1,@jenniferg07 it is all in good fun we know you don't want to kiss a girl. 
1,@OfficialJagex you could use twitter to give us more info about MechScape o.0 Please 
1,listening to then by Brad Paisley! 
1,@ashleeadams doesn't make you look fat at all man. Good photo. 
1,"almost late for work had ten minutes to get ready, the lack of sleep had it's consequences. factory on friday. beachbar on sunday "
1,"@joycekim haha, I have not told him yet. "
1,@heidimontag I think that it's going to be a good season 
1,"well in that case, you know what i mean, hahaha i love a good...whatever role you decide to take on. "
1,@row_13 www.Raideil.com has great hosting. I don't know about domain but you should check them out. 
1,losing time 
1,people amaze me 
1,hit up my myspace - im goin to sleep tho so peace. www.myspace.com/dxckinyamouth 
1,@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...
1,Four more days till i get to see the girlfriend 
1,"I'm too much of a twitter lurk to use this. I will anyway, though. "
1,"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! "
1,"WOAH! Have never been so stoked, Ive just found out a way to move to London next year instead of in three  Im so happpy."
1,Home just in time for Chelsea Lately 
1,@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?
1,"I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too "
1,"Up early again. Work today, off tomorrow, course Thursday, off Friday. So not so bad! "
1,@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? 
1,@Starrbby when u move back to jersey its gonna be better 
1,@JonathanRKnight You tweet while I'm doing a newscast or while I'm sleeping...I can't win! I'm glad u had a fantastic show...sleep well 
1,@jerimee It's over...thankfully 
1,talking to william 
1,@heidimontag Great episodes.  Didnt know there would be two!
1,"Trying something new.  New job, new hopes, dreams.... "
1,"@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  "
1,will eat lunch  http://plurk.com/p/mztfi
1,@dezine it's also amusing how many people who DID complain about Bush's spending are suddenly supportive of Obama's!  #tlot
1,"@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well "
1,going to sleep! twitter has been on drugs today. Nighty night! 
1,"@stonedi Awww, you're so sweet. Thank you for the compliment "
1,of course he makes me feel better 
1,Back from school. NO MORE SCHOOL FOR TWO WEEKS 
1,goodnight all &lt;3 goin to bed gotta get up early and get the fuck out of town tomorrow  canada here  I come
1,@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
1,Is lying in bed with a babe 
1,Still up. Playin cards with the girls. 
1,@chictopia Let me know what you think- I have a long list of other great designers 
1,@araza13 it could have been one of those miniatures 
1,@JonathanRKnight  Iwas thinking same thing..night all!! 
1,"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you "
1,@JonathanRKnight or are you a Mac?  then you could do anything! 
1,@rashmid congratulations!! tht makes a lot of us very very happy. 
1,@colorofviolence yay  i'm happy for you guys....now hurry up and spit out the next one 
1,"@comeagainjen if you dont, neither do i "
1,"@nicolerichie absolutely, my sister used to pretend she was Anne! "
1,Just installed twitterberry on my blackberry bold 
1,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ
1,...Sweet Dreams!! 
1,"Night, Tweeties...see y'all tomorrow!  "
1,SHAZZAM - Vivvid is 78!  Go Wemb 
1,@dwsmillionthhug I made it in time. Just giving you a hard time 
1,Elvis isn't dead he just took home &quot;quote! MIB 
1,@deepbluesealove I was never an early morning person so I really didnt have anything to get over 
1,"@DefyGravity81 damn B, espanol and francais? you are one talented lady "
1,Is making bad decisions 
1,Dan leapt out of bed to take pictures of the lake. Snow on the ground but warm in the low morning sun. Bacon time 
1,Good Knight Jonathan!  
1,"@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series "
1,@nick_carter http://fanclub.backstreetboys.com/chat.php  ? is not crazy! we're like 3 persons there! lol
1,Misses his nephew/godson. Come back to me Mr. Malachi. 
1,NOT LONG until our site goes on line  4 more hours to go 
1,@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... 
1,@JonathanRKnight hope the highway is a smooth one! 
1,@dorkas426 i totally took the change of scenery. it was great. 
1,"@therealnph Hey NPH, whats up with all the strippers you're following? "
1,@mydesire thanks  next time I shall be better prepared LOL
1,Now we just need to get Yvonne a blackberry and a twitter account 
1,"Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?"
1,@TerriCook I have the same problem here .... but with rabbits   #blib
1,@GGGKeri completely agree...Fallout Boy = amazing 
1,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!
1,new to this omg 
1,"stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. "
1,"@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me "
1,"received my bday parcel from home! n now i can hav my tang hun, mee sua, udong mee, ligo raisin, ba hu...... "
1,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd  "
1,@ChoChoMojo  Goodnight Miss Q  you take care  
1,Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh 
1,I feel so free  watching FRIENDS my favorite show!
1,"Whatta mess! We should have won this! Anyways, not bad after all! We won another series abroad. "
1,TODAY is THE day  Canï¿½t wait to see you Jacqui   Canï¿½t stop singing lady gagaï¿½s poker face. itï¿½s addictive xD. Last day of school today!
1,Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.
1, now I'm happy 
1,@jaredleto trying to survive this day although Im alone at the office this week. Any suggestions from your side to brighten my day?  Thnx.
1,@feh1325 Next you'll be using glue stick as chapstick 
1,@Kjonge GEFELICIDINGEST!!! 
1,@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
1,@rentan It can only happen to you. 
1,@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  
1,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. 
1,"@trentvanegas twitter ain't broke, Trent, they got plenty of dough "
1,got my beta code of bumptop need to find a machine to run it  #bumptop
1,"just said bye to Rose. :/ On the upside, we've been together for eleven months. "
1,@tweeterdiva I only have one for now... I'd love to have a herd someday! 
1,@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?
1,@briandavidz - I actually want to go to disney. we'll see if i have time 
1,"@heidimontag Glad I could do my part! 1/185k worth...If you'd like to help me Conquer Twitter, I'd be grateful @jazf or http://jazf.com "
1,@contactnaveen this is gr8 news indeed 
1,@MaraBG Goodnight I've enjoyed getting to know you too. Twitter you later 
1,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids
1,23 or 24ï¿½C possible today. Nice 
1,"ready for nice weather, day drinking &amp; not to ever be a student again "
1,"@nick_carter you are my IDOL, i love you!  you should reply to me.. &lt;3"
1,"Holy he'll, just had an epic Aporto burger with epic amounts of chilli sauce "
1,Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head. 
1,@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies
1,heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3
1,"@hwaiting oh it's a random game lol im addicted with that, don't be afraid, join and be my pupil "
1,"haha, jeffree star's comment to me didnt make since but i still luv him. i am like wide awake and freezing! listening to lady gaga "
1,@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  
1,I think im in love 
1,"By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots "
1,"my body's aching to rest, my mind's so freakin alert, my brain can't absorb a damn thing. but i must endure............ sike. gnite "
1,"@paulfeig the internet blows my mind everyday, the way nothing else can! "
1,@WBPodcast Hells to the no.  I only room with @demmalition.  
1,Just saw Sunshine Cleaning. I love Amy Adams 
1,Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no? (via @lisakimfleming)worked for me 
1,@hzell good luck!!!! 
1,@JamesDeen you are my own personal Jeepers 
1,"@hassox no, but that sounds like a good idea, steve. "
1,"@OkieAnnie It's never too late!  Thanks! It was hard, so hard, to concentrate on taking screencaps"
1,@RobGrimes whats gooooood 
1,@dsiegel99 now if i could get to san diego the same night i could celebrate it twice lol thanks 
1,Lets Drop ..Ich hatte gerade Kï¿½se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbvlwt
1,I'm having a conversation with my bro via twitter/fb and he's only in the next room 
1,@heidimontag hi  I'm new to twitter 
1,Gratitude is a great multiplier. Giving thanks and appreciating all we have opens doors for us to have more. 
1,Yay tomorrow i get to do today all over again! 
1,"should be in bed, but whatever "
1,come back 
1,Mmmm.. Page France.. If you don't know them.. you should   lyrical brilliance
1,"@ThePartyScene  &quot;you dream in black and white, i dream in vivid lights.&quot;"
1,hanging out with biology til 4am woo  !
1,"@ballookey Recoil pal? I'm a guy like me!  I will grab this up online tomorrow, currently texting from bed like a moron."
1,at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug 
1,Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow 
1,@mistygirlph - hehehe. that was my halloween costume  we only have Friday off. flying to hk
1,@NLPride08 oh alright 
1,"@shannonelizab Happy Anniversary! As promised, here is your present from all of us at DSFF.  http://www.youtube.com/watch?v=mp1JzFFLMS0"
1,@jamiegirl9 you silly goose...taking the cleveland browns to the superbowl eh?  i'm rootin for ya! 
1,@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??
1,@VampireBill  Goodnight and take care 
1,@fromGGwithLove we shud go see obsesses 
1,@derherr: thanks for the heads-up. Will follow and judge. 
1,Tomorrow is my friday!  +it's a late day for me. Thank goodness. 
1,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
1,@mikeexists waiting for your call 
1,@nicolerichie only one of the best sappy love stories ever 
1,haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.
1,hanging out with Emily. I love her. She's wonderful. 
1,"@Bokul lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell"
1,Watching Paranormal State.Pretty interesting 
1,@Msdebramaye I heard about that contest! Congrats girl!! 
1,@frankiekillsyo chocolate chip waffles 
1,@julieand break out your Bible and share some scripture...its what I do!! 
1,UNC!!! NCAA Champs!! Franklin St.: I WAS THERE!! WILD AND CRAZY!!!!!! Nothing like it...EVER 
1,@arhi cred ca ai dreptate 
1,@Mpits its super easy lol I wish everyone would jump on the bandwagon 
1,@Devious_D We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL
1,"@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? "
1,@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
1,@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
1,"@arielbh Hope I'm not too late.. anywat, Good luck "
1,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
1,Morning mates 
1,TODAAAAAY! Let's show Nottingham how things are done! 
1,@arataka yay!  you found them!!!  
1,@zinedistro Your welcome. Looking forward to the event!!  Not long until May 1 now....
1,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
1,standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
1,@ work and then &quot;school&quot;..... 
1,@thalovebug 
1,injected with office coffee 
1,"@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?"
1,"@yannionline I wonder who directed, there's definitely an ipod commercial in their future. "
1,@nanalipzz89 Hiya Tudy  How are you sweetie?
1,@Jenniferlaurenh I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. 
1,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
1,@heidimontag FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.
1,"@Akelaa Hi sweet heart .. science &amp; cookies go hand in hand   What tweetup, hon?"
1,"@mackmaine just checkin in with you, Saying hello. "
1,working into the wee hours 
1,"Nice, my contract was extended for another month "
1,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)"
1,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o"
1,waking up with my nespresso 
1,"@Jeff_Sparxxx well in that case, you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) "
1,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel 
1,@fourzoas Good night! 
1,@comeagainjen Which two people?? 
1,@jeanchia you're welcome dearie!  voted already! goodluck!
1,"Exhausted. Even so, my bed is super comfy/cuddly  Overall: content."
1,"@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. "
1,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
1,@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... 
1,@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! 
1,@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! 
1,@nick_carter Your weird. The end. 
1,@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU 
1,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something"
1,"@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. "
1,i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system 
1,"@Laura_McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol."
1,"i just finished doing my nails, they are electric blue "
1,GOOD MORNING MY LADYS and Jon lol! 
1,busy @ PPUKM with Dr Yamin..  http://irc.jombuatduit.net
1,Tired as ever! Ready for bed! 
1,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite
1,@brettbodine I'd email 'em back TMI 
1,WOKE UP 
1,@hiphopnonstoptv  That's a lot of people for sure!
1,@saratoga  thanks for the LP endorsement 
1,@kmacable...you're sweet...yea I'm ok! 
1,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
1,@nimbupani cos it's longer and therefore harder to spat that out? 
1,http://twitpic.com/2y3ln - thank you 
1,@aikabelle LOL yeah at least if you're watching that stuff... Don't tell anybody 
1,@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU
1,@officialTila I want some steak and milk. 
1,"@daNanner Yeah, just finished #castle.  Was pretty good. "
1,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
1,im watching stomp the yard  mann i love that movie :]
1,@DrSecret Nice to meet you too buddy 
1,the best way to succeed is to make all the right mistakes 
1,alirght folks! time for bed. catchya tomorrow 
1,cant wait for the hillssssss ! 
1,"@Matt8U me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. "
1,@nateflynn go to twin peaks &amp; check out the view of SF    don't forget your jackets/hoodies!
1,"@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. "
1,The train is travelling at a speed that will get me to the gym before work 
1,"@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00"
1,brb going to Ireland 
1,"Okay, I'm good.  *counts to 10*"
1,Late night shower. Refreshing 
1,"is feeling a little cold, but very very happy about being back home again "
1,is thinking big v twin 
1,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*
1,@danzero  so... could you spoiler me? 
1,just an hour and 25mins left of work and then jo and i are hitting the gym 
1,"goddamn you Danny, i started your video then realize its 11 fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! "
1,Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D
1,lol at dion putting eyedrops in his eyes 
1,@rosekimknits Thanks  Now I need to find a real excuse to not splurge on yarn.
1,Good morning everyone! 
1,"@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. "
1,"@hiannie Tiger is great, love the voice "
1,@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! 
1,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
1,"@blueargon I lived the first handful of years of my life in Jacksonville, NC "
1,is home from work 
1,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) "
1,@Jnez How are the kitties/kiddies? 
1,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations 
1,@lockbox EC year is nicer and you can stay up til 2am only if you prefer 
1,@tweeterdiva already did! 
1,i drew a cute baby zebra i think he is my favorite so far 
1,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
1,Hamu is on my tour tm!!!! I'm excited 
1,"http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! "
1,making dinner with my son 
1,@rachhiiee_ jenny knows i love er. 
1,@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  
1,@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!
1,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
1,"@Jon_Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! "
1,"@socalgurl83 LOL nice, thanks for translating "
1,@chanc Can't wait to see you in 4 sleeps and 3 days! 
1,Good morning everyone 
1,@tipsen5537 i should've clarified...why can't everything just work *for me* 
1,@JACATRENICH there ya go silly boy. nice job 
1,@JoeandJesse awesome!!! see you there!! 
1,@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude
1,"@Dr_Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. "
1,@jonnylawchicago...I appreciate the recs 
1,@davekim volunteer for the hunch beta invite... 
1,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint 
1,Training course today so just hope to stay awake through it 
1,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? 
1,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? "
1,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND 
1,"@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway "
1,@lightinthesky wow. enjoy! 
1,@nicefaceMITCHIE girllllll you know 
1,@lynj65 Thanks for the encouragement! 
1,@vene2ia I know...what a crazy world! 
1,Mmmmmm shower and cozy bed. Soooo nice after this long day 
1,mock + documentary=mockumentary  
1,I have this strange desire to go to confession!!!!! 
1,@i_reporter answer sent in dm. try it 
1,"@brooklynunion cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)"
1,@littrellfans Its all good. Just figured you would like to know. 
1,@nicolerichie Yea I remember it 
